Date,Product,Customer_Category,,,
01/05/2023,"['Feminine Hygiene Products','Paper Towel for Faces', 'Deodorant', 'Tea','Biscuit', 'Wheat Rava']",Middle-Aged,,,
01/05/2023,"['Chips', 'Plant Fertilizer', 'Sugar', 'Potatoes', 'Toilet Freshner']",Young Adult,,,
01/05/2023,"['Milk', 'Coffee','Biscuit', 'Cereal Bars', 'Tomatoes', 'Pasta']",Middle-Aged,,,
01/05/2023,['Hair Gel'],Young Adult,,,
01/05/2023,"['Laundry Detergent', 'Cheese', 'Sugar', 'Cheese', 'Tomatoes']",Young Adult,,,
01/05/2023,"['Broom', 'Banana', 'Potatoes']",Young Adult,,,
01/05/2023,"['Hand Sanitizer','Rice','Dhal']",Young Adult,,,
01/05/2023,"['Toothpaste',  'Tongue Cleaner', 'Broom', 'Body wash']",Middle-Aged,,,
01/05/2023,"['Banana', 'Cleaning Spray', 'Tea','Biscuit', 'Light Bulbs', 'Toothpaste',  'Tongue Cleaner']",Teenager,,,
01/05/2023,"['Coconut oil', 'Rice','Spices', 'Orange']",Senior Citizen,,,
01/05/2023,"['Pasta', 'Power Strips']",Middle-Aged,,,
01/05/2023,"['Hand Sanitizer', 'Mop', 'Diapers', 'Black pepper', 'Ice Cream']",Teenager,,,
01/05/2023,"['Vinegar', 'Cereal', Salt]",Middle-Aged,,,
01/05/2023,"['Chocolate', 'Dustpan', 'Feminine Hygiene Products','Paper Towel for Faces', 'Peanut Butter', 'Potatoes']",Young Adult,,,
01/05/2023,"['Apple', 'Saftey Razor Blade', 'Chips', 'Light Bulbs', 'Dustpan']",Middle-Aged,,,
01/05/2023,"['Tea','Biscuit', 'Wheat Flour', 'Soda', 'Dish Soap', 'Deodorant']",Young Adult,,,
01/05/2023,"['Cooking Oil', 'Shower Gel', 'Chips']",Middle-Aged,,,
01/05/2023,"['Coconut oil', 'Toothpaste',  'Tongue Cleaner', 'Apple', 'Pasta', 'Tissues']",Homemaker,,,
01/05/2023,"['Banana', 'Feminine Hygiene Products','Paper Towel for Faces', 'Olive Oil', 'Carrots', 'Milk']",Middle-Aged,,,
01/05/2023,"['Coconut oil', 'Hair Gel', 'Soda', 'Vinegar']",Young Adult,,,
01/05/2023,"['Mop', 'Saftey Razor Blade', 'Onions']",Young Adult,,,
01/05/2023,['Laundry Detergent'],Senior Citizen,,,
01/05/2023,"['Jam','Bread', 'Olive Oil']",Homemaker,,,
01/05/2023,"['Juices','Chips', 'Jam','Bread']",Senior Citizen,,,
01/05/2023,"['Shower Gel', 'Onions', 'Ice Cream', 'Trash Bags']",Homemaker,,,
01/05/2023,"['Cereal Bars', 'Toothbrush', 'Ketchup', 'Onions', 'Vegetables']",Senior Citizen,,,
01/05/2023,"['Dustpan', 'Milk', 'Spinach', 'Honey']",Middle-Aged,,,
01/05/2023,"['Power Strips', 'Ketchup', 'Laundry Detergent']",Teenager,,,
01/05/2023,"['Plant Fertilizer', 'Toilet Freshner', 'Orange', 'Insect Repellent', 'Ragi Malt']",Senior Citizen,,,
01/05/2023,"['Soap', 'Yogurt', 'Hair Gel', 'Apple', 'Yogurt']",Senior Citizen,,,
01/05/2023,"['Pasta', 'Milk', 'Semiya', 'Trash Bags']",Young Adult,,,
01/05/2023,"['Diapers', 'Honey', 'Dish Soap']",Middle-Aged,,,
01/05/2023,['Cereal Bars'],Homemaker,,,
01/05/2023,['Shower Gel'],Teenager,,,
01/05/2023,['Soda'],Middle-Aged,,,
01/05/2023,['Mop'],Young Adult,,,
01/05/2023,"['Banana', 'Feminine Hygiene Products','Paper Towel for Faces', 'Eggs', 'Wheat Flour']",Teenager,,,
01/05/2023,"['Baby Wipes', 'Cheese', 'Shower Gel']",Young Adult,,,
01/05/2023,"['Ketchup', 'Pasta', 'Hand Sanitizer']",Young Adult,,,
01/05/2023,"['Toothbrush', 'Black pepper']",Senior Citizen,,,
01/05/2023,"['Shower Gel', 'Jam','Bread', 'Cereal Bars']",Young Adult,,,
01/05/2023,"['Saftey Razor Blade', 'Chocolate', 'Hand Sanitizer']",Middle-Aged,,,
01/05/2023,"['Chocolate', 'Jam','Bread', 'Potatoes', 'Hair Gel', 'Tomatoes']",Homemaker,,,
01/05/2023,['Hair Gel'],Young Adult,,,
01/05/2023,"['Wheat Flour', 'Light Bulbs', 'Tea','Biscuit', 'Milk', 'Feminine Hygiene Products','Paper Towel for Faces']",Young Adult,,,
01/05/2023,"['Onions', 'Baby Wipes', 'Milk', 'Insect Repellent', 'Pickles']",Senior Citizen,,,
01/05/2023,"['Paper Towel For Faces', 'Dish Soap']",Homemaker,,,
01/05/2023,"['Saftey Razor Blade', 'Pasta']",Young Adult,,,
01/05/2023,"['Wheat Rava', 'Broom', 'Pasta', 'Yogurt']",Homemaker,,,
01/05/2023,"['Toothpaste',  'Tongue Cleaner', 'Coconut oil']",Teenager,,,
01/05/2023,"['Peanut Butter', 'Saftey Razor Blade', 'Plant Fertilizer', 'Kambu Rice', 'Air Freshener']",Senior Citizen,,,
01/05/2023,['Insect Repellent'],Homemaker,,,
01/05/2023,"['Deodorant', 'Tissues', 'Deodorant']",Middle-Aged,,,
01/05/2023,"['Chocolate', 'Chocolate', 'Potatoes', 'Wheat Rava', 'Milk']",Young Adult,,,
01/05/2023,"['Shaving Cream', 'Cleaning Spray', 'Insect Repellent', 'Deodorant', 'Wheat Rava']",Teenager,,,
01/05/2023,['Power Strips'],Young Adult,,,
01/05/2023,"['Milk', 'Ice Cream', 'Honey', 'Milk', 'Spinach']",Teenager,,,
01/05/2023,"['Rice','Spices', 'Ice Cream']",Young Adult,,,
01/05/2023,"['Coffee','Biscuit']",Middle-Aged,,,
01/05/2023,"['Chips', 'Toothpaste',  'Tongue Cleaner', 'Rice','Spices', 'Wheat Rava', 'Black pepper']",Young Adult,,,
01/05/2023,"['Jam','Bread', 'Spinach']",Young Adult,,,
01/05/2023,"['Ice Cream', 'Banana']",Teenager,,,
01/05/2023,"['Power Strips', 'Mop', 'Shampoo', 'Feminine Hygiene Products','Paper Towel for Faces']",Senior Citizen,,,
01/05/2023,"['Orange', 'Deodorant', 'Sugar', 'Tea','Biscuit']",Young Adult,,,
01/05/2023,"['Pickles', 'Yogurt']",Young Adult,,,
01/05/2023,"['Apple', 'Rice','Spices', 'Pickles', 'Rice','Spices', 'Bread']",Young Adult,,,
01/05/2023,"['Cereal Bars', 'Dhal', 'Shampoo', 'Rice','Spices']",Senior Citizen,,,
01/05/2023,"['Cheese', 'Cooking Oil', 'Chocolate']",Homemaker,,,
01/05/2023,"['Vinegar', 'Kambu Rice', 'Baby Wipes', 'Jam','Bread']",Senior Citizen,,,
01/05/2023,"['Power Strips', 'Power Strips', 'Potatoes', 'Body wash']",Young Adult,,,
01/05/2023,"['Light Bulbs', 'Ice Cream']",Homemaker,,,
01/05/2023,['Diapers'],Senior Citizen,,,
01/05/2023,"['Nuts', 'Wheat Rava', 'Cleaning Spray', 'Shower Gel']",Young Adult,,,
01/05/2023,"['Pickles', 'Wheat Flour', 'Vinegar']",Homemaker,,,
01/05/2023,"['Soda', 'Shampoo', 'Semiya']",Senior Citizen,,,
02/05/2023,"['Rice','Spices']",Young Adult,,,
02/05/2023,"['Juices','Chips', 'Ice Cream', 'Orange', 'Ragi Malt', 'Light Bulbs']",Senior Citizen,,,
02/05/2023,"['Wheat Rava', 'Dishwash scrubber', 'Olive Oil', 'Nuts']",Homemaker,,,
02/05/2023,"['Hair Gel', 'Tea','Biscuit', 'Dish Soap']",Young Adult,,,
02/05/2023,"['Baby Wipes', 'Baby Wipes', 'Onions', 'Black pepper', 'Dustpan']",Middle-Aged,,,
02/05/2023,"['Juices','Chips', 'Wheat Rava', 'Dustpan', 'Soda']",Young Adult,,,
02/05/2023,"['Diapers', 'Spices','Rice','Dhal']",Young Adult,,,
02/05/2023,"['Rice','Spices']",Teenager,,,
02/05/2023,"['Sugar', 'Hand Sanitizer', 'Broom', 'Feminine Hygiene Products','Paper Towel for Faces', 'Chocolate']",Middle-Aged,,,
02/05/2023,"['Vinegar', 'Toilet Freshner']",Middle-Aged,,,
02/05/2023,['Toothbrush'],Senior Citizen,,,
02/05/2023,['Insect Repellent'],Homemaker,,,
02/05/2023,"['Pickles', 'Ice Cream']",Young Adult,,,
02/05/2023,"['Ice Cream', 'Toothbrush', 'Tomatoes', 'Mustard', 'Broom']",Homemaker,,,
02/05/2023,"['Deodorant', 'Ragi Malt']",Middle-Aged,,,
02/05/2023,"['Vinegar', 'Hair Gel', 'Shaving Cream']",Senior Citizen,,,
02/05/2023,"['Vinegar', 'Broom', 'Ragi Malt', 'Pasta', 'Honey']",Senior Citizen,,,
02/05/2023,"['Cooking Oil', 'Semiya', 'Shower Gel']",Senior Citizen,,,
02/05/2023,"['Ice Cream', 'Vinegar']",Senior Citizen,,,
02/05/2023,"['Cereal', 'Feminine Hygiene Products','Paper Towel for Faces', 'Chocolate']",Homemaker,,,
02/05/2023,"['Kambu Rice', 'Kambu Rice']",Teenager,,,
02/05/2023,"['Mop', 'Nuts', 'Semiya']",Middle-Aged,,,
02/05/2023,"['Milk', 'Cleaning Spray', 'Cooking Oil']",Teenager,,,
02/05/2023,['Insect Repellent'],Teenager,,,
02/05/2023,"['Ketchup', 'Diapers', 'Eggs', 'Deodorant', 'Baby Wipes']",Young Adult,,,
02/05/2023,"['Soap', 'Dhal', 'Olive Oil', 'Tomatoes', 'Honey']",Senior Citizen,,,
02/05/2023,"['Paper Towel For Faces', 'Peanut Butter']",Young Adult,,,
02/05/2023,"['Kambu Rice', 'Saftey Razor Blade']",Middle-Aged,,,
02/05/2023,"['Vinegar', 'Dhal']",Middle-Aged,,,
02/05/2023,"['Baby Wipes', 'Banana']",Young Adult,,,
02/05/2023,"['Deodorant', 'Broom']",Young Adult,,,
02/05/2023,"['Onions', 'Wheat Rava', 'Soap']",Senior Citizen,,,
02/05/2023,"['Tomatoes', 'Cereal Bars', 'Jam','Bread']",Middle-Aged,,,
02/05/2023,"['Tissues', 'Stationery']",Middle-Aged,,,
02/05/2023,"['Cheese', 'Toilet Freshner', 'Power Strips', 'Shaving Cream', 'Ice Cream']",Middle-Aged,,,
02/05/2023,"['Apple', 'Bread']",Middle-Aged,,,
02/05/2023,"['Ragi Malt', 'Cooking Oil', 'Yogurt', 'Saftey Razor Blade', 'Paper Towel For Faces']",Senior Citizen,,,
02/05/2023,"['Kambu Rice', 'Banana']",Middle-Aged,,,
02/05/2023,"['Soda', 'Broom', 'Vegetables', 'Paper Towel For Faces', 'Cleaning Spray']",Teenager,,,
02/05/2023,['Hair Gel'],Young Adult,,,
02/05/2023,"['Milk', 'Pickles', 'Semiya', 'Dishwash scrubber', 'Bread']",Middle-Aged,,,
02/05/2023,"['Diapers', 'Pasta', Salt]",Homemaker,,,
02/05/2023,"['Wheat Rava', 'Orange', 'Laundry Detergent']",Senior Citizen,,,
02/05/2023,['Diapers'],Senior Citizen,,,
02/05/2023,"['Olive Oil', 'Wheat Rava', 'Shampoo']",Young Adult,,,
02/05/2023,['Ice Cream'],Teenager,,,
02/05/2023,"['Toilet Freshner', 'Dish Soap', 'Chocolate']",Homemaker,,,
02/05/2023,"['Hair Gel', 'Orange', 'Soda', 'Bread']",Homemaker,,,
02/05/2023,"['Toothpaste',  'Tongue Cleaner']",Senior Citizen,,,
02/05/2023,"['Baby Wipes', 'Pasta', 'Semiya', 'Pickles', 'Tomatoes']",Teenager,,,
02/05/2023,"['Banana', 'Ragi Malt', 'Ragi Malt', 'Light Bulbs']",Teenager,,,
02/05/2023,"['Baby Wipes', 'Cereal Bars', 'Nuts', 'Hair Gel', 'Cereal']",Young Adult,,,
02/05/2023,"['Air Freshener', 'Mustard']",Middle-Aged,,,
02/05/2023,"['Tissues', 'Yogurt']",Senior Citizen,,,
02/05/2023,"['Spices', 'Laundry Detergent', 'Soda', 'Olive Oil']",Senior Citizen,,,
02/05/2023,"['Cooking Oil', 'Black pepper', 'Apple']",Middle-Aged,,,
02/05/2023,['Coconut oil'],Young Adult,,,
02/05/2023,"['Tissues', 'Nuts', 'Plant Fertilizer', 'Rice','Spices']",Senior Citizen,,,
02/05/2023,"['Onions', 'Power Strips', 'Coconut oil']",Homemaker,,,
02/05/2023,"['Paper Towel For Faces', 'Spices']",Teenager,,,
02/05/2023,"['Apple', 'Power Strips', 'Feminine Hygiene Products','Paper Towel for Faces', 'Paper Towel For Faces']",Teenager,,,
02/05/2023,"['Soap', 'Ice Cream', Salt, 'Mustard', 'Shaving Cream']",Young Adult,,,
02/05/2023,"['Air Freshener', 'Cereal Bars', 'Black pepper']",Middle-Aged,,,
02/05/2023,['Diapers'],Middle-Aged,,,
02/05/2023,"['Laundry Detergent', 'Laundry Detergent', 'Trash Bags', 'Tissues']",Homemaker,,,
02/05/2023,"['Air Freshener', 'Insect Repellent', 'Peanut Butter', 'Spices', 'Pasta']",Young Adult,,,
02/05/2023,"['Paper Towel For Faces', 'Plant Fertilizer', 'Black pepper', 'Hair Gel', 'Stationery']",Senior Citizen,,,
02/05/2023,"['Cereal', 'Bread']",Young Adult,,,
02/05/2023,['Dustpan'],Young Adult,,,
02/05/2023,"['Mop', 'Toothbrush', 'Peanut Butter']",Middle-Aged,,,
02/05/2023,"['Chips', 'Cleaner', 'Saftey Razor Blade', 'Hair Gel']",Young Adult,,,
02/05/2023,"['Eggs','Rice','Dhal']",Homemaker,,,
02/05/2023,"['Laundry Detergent', 'Spinach', 'Potatoes', 'Ragi Malt']",Middle-Aged,,,
02/05/2023,"['Spinach', 'Deodorant', 'Ice Cream', 'Dhal', 'Air Freshener']",Senior Citizen,,,
03/05/2023,"['Peanut Butter', 'Nuts']",Teenager,,,
03/05/2023,"['Chocolate', 'Tissues', 'Feminine Hygiene Products','Paper Towel for Faces']",Teenager,,,
03/05/2023,"['Pickles', 'Soda']",Senior Citizen,,,
03/05/2023,"['Insect Repellent', 'Toilet Freshner', 'Shaving Cream']",Teenager,,,
03/05/2023,"['Light Bulbs', 'Bread', 'Coconut oil', 'Power Strips']",Young Adult,,,
03/05/2023,"['Ragi Malt', 'Ice Cream', 'Baby Wipes', 'Milk', 'Chocolate']",Senior Citizen,,,
03/05/2023,"['Dustpan', 'Potatoes', 'Saftey Razor Blade', 'Hair Gel', 'Dishwash scrubber']",Middle-Aged,,,
03/05/2023,"['Sugar', 'Coconut oil', 'Paper Towel For Faces', 'Cereal']",Senior Citizen,,,
03/05/2023,"['Diapers', 'Vinegar', 'Potatoes', 'Juices','Chips', 'Cooking Oil']",Homemaker,,,
03/05/2023,"['Paper Towel For Faces', 'Toilet Freshner', 'Dishwash scrubber']",Middle-Aged,,,
03/05/2023,"['Rice','Spices', 'Body wash', 'Soda', 'Shaving Cream']",Middle-Aged,,,
03/05/2023,"['Juices','Chips', 'Body wash', 'Stationery', 'Shower Gel', 'Tea','Biscuit']",Young Adult,,,
03/05/2023,"['Cooking Oil', 'Cleaning Spray']",Young Adult,,,
03/05/2023,"['Trash Bags', 'Insect Repellent']",Young Adult,,,
03/05/2023,"['Dish Soap', 'Chocolate', 'Soap']",Teenager,,,
03/05/2023,"['Shower Gel', 'Black pepper', 'Vegetables', 'Feminine Hygiene Products','Paper Towel for Faces', 'Eggs']",Middle-Aged,,,
03/05/2023,['Vinegar'],Young Adult,,,
03/05/2023,"['Soda', 'Vinegar', 'Olive Oil', 'Vinegar', 'Body wash']",Middle-Aged,,,
03/05/2023,"['Rice','Dhal','Spices']",Young Adult,,,
03/05/2023,"['Cooking Oil', 'Olive Oil', 'Juices','Chips']",Middle-Aged,,,
03/05/2023,['Wheat Flour'],Teenager,,,
03/05/2023,"['Toothpaste',  'Tongue Cleaner']",Middle-Aged,,,
03/05/2023,"['Vinegar', 'Coffee','Biscuit', 'Plant Fertilizer']",Young Adult,,,
03/05/2023,"['Mustard', 'Shaving Cream', 'Ketchup', 'Pickles', 'Cooking Oil']",Middle-Aged,,,
03/05/2023,['Shower Gel'],Middle-Aged,,,
03/05/2023,"['Toilet Freshner', 'Dustpan']",Senior Citizen,,,
03/05/2023,['Broom'],Young Adult,,,
03/05/2023,"['Pickles', 'Cereal Bars', 'Dishwash scrubber']",Middle-Aged,,,
03/05/2023,"['Coffee','Biscuit']",Senior Citizen,,,
03/05/2023,"['Spices','Rice','Dhal', 'Carrots']",Middle-Aged,,,
03/05/2023,"['Toothpaste',  'Tongue Cleaner', 'Spices']",Teenager,,,
03/05/2023,"['Deodorant', 'Milk']",Teenager,,,
03/05/2023,"['Soda', 'Dish Soap', 'Stationery', 'Spinach', 'Feminine Hygiene Products','Paper Towel for Faces']",Homemaker,,,
03/05/2023,['Peanut Butter'],Young Adult,,,
03/05/2023,['Honey'],Middle-Aged,,,
03/05/2023,"['Coconut oil', 'Rice','Dhal','Cereal']",Young Adult,,,
03/05/2023,"['Kambu Rice', 'Ragi Malt']",Young Adult,,,
03/05/2023,"['Broom', 'Toilet Freshner', 'Mustard']",Homemaker,,,
03/05/2023,"['Tea','Biscuit', 'Nuts', 'Soap', 'Ketchup', 'Baby Wipes']",Teenager,,,
03/05/2023,['Wheat Rava'],Middle-Aged,,,
03/05/2023,"['Tissues', 'Tea','Biscuit']",Middle-Aged,,,
03/05/2023,['Insect Repellent'],Young Adult,,,
03/05/2023,"['Coffee','Biscuit', 'Dustpan']",Middle-Aged,,,
03/05/2023,"['Coconut oil', 'Nuts', 'Cereal Bars', 'Mop', 'Toilet Freshner']",Teenager,,,
03/05/2023,"['Cooking Oil', 'Dishwash scrubber', 'Eggs']",Teenager,,,
03/05/2023,"['Tomatoes', 'Wheat Flour']",Middle-Aged,,,
03/05/2023,['Cleaning Spray'],Senior Citizen,,,
03/05/2023,"['Shower Gel', 'Chips']",Homemaker,,,
03/05/2023,"['Pickles', 'Shower Gel']",Young Adult,,,
03/05/2023,"['Cereal', 'Sugar', 'Chocolate', 'Feminine Hygiene Products','Paper Towel for Faces']",Middle-Aged,,,
03/05/2023,"['Power Strips', 'Dishwash scrubber', 'Light Bulbs']",Young Adult,,,
03/05/2023,['Light Bulbs'],Middle-Aged,,,
03/05/2023,['Diapers'],Senior Citizen,,,
03/05/2023,"[Salt, 'Trash Bags', 'Vegetables']",Young Adult,,,
03/05/2023,"['Toothbrush', 'Deodorant']",Middle-Aged,,,
03/05/2023,"['Nuts', 'Coconut oil']",Young Adult,,,
03/05/2023,"['Black pepper', 'Soda', 'Shaving Cream', 'Feminine Hygiene Products','Paper Towel for Faces']",Middle-Aged,,,
03/05/2023,"['Body wash', 'Pasta', 'Spices']",Senior Citizen,,,
03/05/2023,['Stationery'],Senior Citizen,,,
03/05/2023,"['Toothbrush', 'Cleaning Spray', 'Toilet Freshner', 'Coffee','Biscuit', 'Rice','Spices']",Young Adult,,,
03/05/2023,"['Tomatoes','paneer']",Young Adult,,,
03/05/2023,"['Peanut Butter', 'Onions']",Teenager,,,
03/05/2023,"['Shower Gel', 'Bread', 'Spices', 'Coffee','Biscuit', 'Cleaning Spray']",Young Adult,,,
03/05/2023,"['Shower Gel', 'Nuts', 'Deodorant', 'Apple', 'Hair Gel']",Middle-Aged,,,
03/05/2023,['Dishwash scrubber'],Middle-Aged,,,
03/05/2023,"['Salt', 'Soap']",Teenager,,,
03/05/2023,"['Ragi Malt', 'Olive Oil', 'Stationery', 'Eggs', 'Jam','Bread','Ice Cream','Juices']",Middle-Aged,,,
03/05/2023,"['Broom', 'Dhal', 'Trash Bags', 'Toothbrush', 'Stationery']",Homemaker,,,
03/05/2023,"['Shampoo','Bathing soap']",Teenager,,,
03/05/2023,"['Cereal', 'Honey', 'Tomatoes', 'Carrots']",Young Adult,,,
03/05/2023,['Dhal'],Teenager,,,
04/05/2023,"['Saftey Razor Blade', 'Plant Fertilizer', 'Insect Repellent', 'Wheat Flour']",Teenager,,,
04/05/2023,"['Ragi Malt', 'Feminine Hygiene Products','Paper Towel for Faces', 'Shaving Cream', 'Shampoo', 'Cereal Bars']",Middle-Aged,,,
04/05/2023,"['Rice','Dhal','Spices']",Senior Citizen,,,
04/05/2023,['Eggs'],Teenager,,,
04/05/2023,['Plant Fertilizer'],Senior Citizen,,,
04/05/2023,"['Apple', 'Diapers', 'Spinach', 'Ragi Malt']",Young Adult,,,
04/05/2023,"['Shampoo', 'Vinegar', 'Tea','Biscuit', 'Dish Soap']",Young Adult,,,
04/05/2023,"['Chocolate', 'Tomatoes', 'Paper Towel For Faces']",Middle-Aged,,,
04/05/2023,"['Pasta', 'Ice Cream']",Middle-Aged,,,
04/05/2023,"['Air Freshener', 'Cooking Oil', 'Spices', 'Chocolate']",Homemaker,,,
04/05/2023,"['Cheese', 'Semiya', 'Chips', 'Potatoes']",Homemaker,,,
04/05/2023,"['Feminine Hygiene Products','Paper Towel for Faces', 'Jam','Bread', 'Spinach', 'Eggs']",Middle-Aged,,,
04/05/2023,"['Dustpan', 'Ketchup', 'Onions', 'Hand Sanitizer']",Teenager,,,
04/05/2023,"['Peanut Butter', 'Chips', 'Spices']",Homemaker,,,
04/05/2023,"['Insect Repellent', 'Potatoes']",Teenager,,,
04/05/2023,"['Soda', 'Shower Gel', 'Banana', 'Tissues']",Middle-Aged,,,
04/05/2023,"['Onions','Rice','Dhal', 'Toothpaste',  'Tongue Cleaner']",Young Adult,,,
04/05/2023,['Mop'],Teenager,,,
04/05/2023,"['Hand Sanitizer', 'Shower Gel', 'Power Strips']",Young Adult,,,
04/05/2023,"['Stationery', 'Jam','Bread', 'Kambu Rice', 'Peanut Butter']",Homemaker,,,
04/05/2023,"['Shower Gel', 'Toothpaste',  'Tongue Cleaner']",Middle-Aged,,,
04/05/2023,"['Body wash', 'Dish Soap', 'Coffee','Biscuit']",Young Adult,,,
04/05/2023,"[Salt, 'Feminine Hygiene Products','Paper Towel for Faces', 'Bread', 'Banana']",Teenager,,,
04/05/2023,['Cleaning Spray'],Middle-Aged,,,
04/05/2023,"['Wheat Rava', 'Coconut oil', Salt]",Senior Citizen,,,
04/05/2023,['Semiya'],Middle-Aged,,,
04/05/2023,"['Hand Sanitizer', 'Bread', 'Juices','Chips']",Senior Citizen,,,
04/05/2023,"['Bread', 'Baby Wipes', 'Ragi Malt']",Senior Citizen,,,
04/05/2023,"['Chips', 'Baby Wipes', 'Spinach', 'Yogurt', 'Hand Sanitizer']",Senior Citizen,,,
04/05/2023,"['Vegetables', 'Broom', 'Laundry Detergent', 'Dishwash scrubber', 'Plant Fertilizer']",Middle-Aged,,,
04/05/2023,['Milk'],Teenager,,,
04/05/2023,"['Power Strips', 'Onions', 'Baby Wipes', 'Coffee','Biscuit']",Young Adult,,,
04/05/2023,"['Coffee','Biscuit', 'Orange', 'Stationery', 'Nuts']",Young Adult,,,
04/05/2023,"['Vegetables', 'Orange', 'Power Strips']",Middle-Aged,,,
04/05/2023,"['Ice Cream', 'Ketchup', 'Cereal Bars']",Young Adult,,,
04/05/2023,"['Tomatoes','paneer']",Senior Citizen,,,
04/05/2023,"['Laundry Detergent', 'Laundry Detergent', 'Soap']",Young Adult,,,
04/05/2023,['Cleaner'],Teenager,,,
04/05/2023,"['Bread', 'Toothpaste',  'Tongue Cleaner', 'Black pepper']",Middle-Aged,,,
04/05/2023,"['Ragi Malt', 'Black pepper', 'Potatoes', 'Deodorant']",Middle-Aged,,,
04/05/2023,"['Air Freshener', 'Sugar', 'Plant Fertilizer', 'Spinach']",Young Adult,,,
04/05/2023,"['Tissues', 'Broom', 'Pickles']",Middle-Aged,,,
04/05/2023,"['Milk', 'Coconut oil', 'Vegetables']",Young Adult,,,
04/05/2023,"['Ketchup', 'Soda']",Young Adult,,,
04/05/2023,"['Air Freshener', 'Wheat Rava', 'Potatoes', 'Toilet Freshner']",Young Adult,,,
04/05/2023,"['Spices', 'Cleaning Spray', 'Milk']",Young Adult,,,
04/05/2023,"['Ice Cream', 'Milk', 'Deodorant']",Senior Citizen,,,
04/05/2023,"['Coconut oil','Rice','Dhal']",Teenager,,,
04/05/2023,['Olive Oil'],Senior Citizen,,,
04/05/2023,['Stationery'],Young Adult,,,
04/05/2023,"['Feminine Hygiene Products','Paper Towel for Faces', 'Vegetables']",Middle-Aged,,,
04/05/2023,"['Carrots', 'Baby Wipes', 'Orange']",Middle-Aged,,,
04/05/2023,"['Kambu Rice', 'Cheese', 'Cooking Oil', 'Saftey Razor Blade']",Senior Citizen,,,
04/05/2023,"['Kambu Rice', 'Cooking Oil']",Homemaker,,,
04/05/2023,"['Black pepper', 'Paper Towel For Faces', 'Tea','Biscuit']",Senior Citizen,,,
04/05/2023,"['Toothpaste',  'Tongue Cleaner']",Middle-Aged,,,
04/05/2023,"['Apple', 'Milk']",Senior Citizen,,,
04/05/2023,"['Tomatoes', 'Cleaning Spray', 'Trash Bags']",Young Adult,,,
04/05/2023,"['Deodorant', 'Semiya', 'Dishwash scrubber']",Senior Citizen,,,
04/05/2023,"['Apple', 'Toothpaste',  'Tongue Cleaner', 'Cheese', 'Hair Gel', 'Plant Fertilizer']",Middle-Aged,,,
04/05/2023,['Mop'],Homemaker,,,
04/05/2023,"['Plant Fertilizer', 'Insect Repellent']",Senior Citizen,,,
04/05/2023,"['Cereal Bars', 'Body wash', 'Light Bulbs', 'Trash Bags']",Young Adult,,,
04/05/2023,"['Feminine Hygiene Products','Paper Towel for Faces', 'Tea','Biscuit', 'Soap', 'Eggs']",Middle-Aged,,,
04/05/2023,"['Coconut oil', 'Dhal', 'Laundry Detergent', 'Hand Sanitizer', 'Rice','Spices']",Teenager,,,
04/05/2023,['Nuts'],Homemaker,,,
04/05/2023,"['Shaving Cream', 'Hand Sanitizer', 'Toothpaste',  'Tongue Cleaner', 'Jam','Bread']",Teenager,,,
04/05/2023,['Potatoes'],Homemaker,,,
04/05/2023,['Insect Repellent'],Homemaker,,,
04/05/2023,"['Rice','Spices', 'Vinegar', 'Tomatoes']",Young Adult,,,
04/05/2023,['Toothbrush'],Young Adult,,,
04/05/2023,"['Toothpaste',  'Tongue Cleaner', 'Coconut oil']",Young Adult,,,
04/05/2023,"['Ice Cream', 'Cheese', 'Chips', 'Ice Cream', 'Air Freshener']",Middle-Aged,,,
04/05/2023,"['Potatoes', 'Toothbrush']",Young Adult,,,
04/05/2023,"['Semiya', 'Body wash', 'Wheat Rava', 'Kambu Rice', 'Hand Sanitizer']",Young Adult,,,
04/05/2023,"['Milk', 'Ketchup']",Young Adult,,,
04/05/2023,"['Saftey Razor Blade', 'Vinegar', 'Mustard', 'Soda']",Middle-Aged,,,
04/05/2023,"['Body wash', 'Hand Sanitizer', 'Cheese', 'Tissues']",Senior Citizen,,,
04/05/2023,"['Toothpaste',  'Tongue Cleaner', 'Nuts', 'Nuts']",Senior Citizen,,,
04/05/2023,"['Spinach', 'Spices', 'Insect Repellent']",Middle-Aged,,,
04/05/2023,['Toilet Freshner'],Homemaker,,,
04/05/2023,"['Jam','Bread', 'Wheat Flour', 'Chips', 'Deodorant', 'Mustard']",Young Adult,,,
04/05/2023,"['Ice Cream', 'Apple']",Middle-Aged,,,
04/05/2023,"['Eggs', 'Banana', 'Carrots']",Homemaker,,,
04/05/2023,['Body wash'],Homemaker,,,
04/05/2023,"['Feminine Hygiene Products','Paper Towel for Faces']",Senior Citizen,,,
04/05/2023,"['Toothbrush', 'Dish Soap']",Senior Citizen,,,
05/05/2023,"['Sugar','Rice','Dhal']",Young Adult,,,
05/05/2023,"['Banana', 'Sugar', 'Dish Soap', 'Tomatoes', 'Olive Oil']",Middle-Aged,,,
05/05/2023,"['Pasta', 'Wheat Flour', 'Milk', 'Ragi Malt']",Senior Citizen,,,
